ci_value,strategy,task_id,region,server_age,duration_s,total_carbon_g,timestamp
350.0,embodied_prioritized,40,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809902
350.0,embodied_prioritized,41,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809902
350.0,embodied_prioritized,42,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809903
350.0,embodied_prioritized,43,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809904
350.0,embodied_prioritized,44,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809905
350.0,embodied_prioritized,45,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809906
350.0,embodied_prioritized,46,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809906
350.0,embodied_prioritized,47,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809907
350.0,embodied_prioritized,48,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809908
350.0,embodied_prioritized,49,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809909
350.0,embodied_prioritized,50,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809910
350.0,embodied_prioritized,51,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809910
350.0,embodied_prioritized,52,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809911
350.0,embodied_prioritized,53,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809912
350.0,embodied_prioritized,54,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809913
350.0,embodied_prioritized,55,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809914
350.0,embodied_prioritized,56,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809914
350.0,embodied_prioritized,57,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809915
350.0,embodied_prioritized,58,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809916
350.0,embodied_prioritized,59,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809917
350.0,embodied_prioritized,60,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809917
350.0,embodied_prioritized,61,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809918
350.0,embodied_prioritized,62,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809919
350.0,embodied_prioritized,63,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809920
350.0,embodied_prioritized,64,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809921
350.0,embodied_prioritized,65,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809921
350.0,embodied_prioritized,66,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809922
350.0,embodied_prioritized,67,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809923
350.0,embodied_prioritized,68,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809924
350.0,embodied_prioritized,69,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809925
350.0,embodied_prioritized,70,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809925
350.0,embodied_prioritized,71,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809926
350.0,embodied_prioritized,72,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809927
350.0,embodied_prioritized,73,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809928
350.0,embodied_prioritized,74,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809928
350.0,embodied_prioritized,75,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809929
350.0,embodied_prioritized,76,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809930
350.0,embodied_prioritized,77,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809931
350.0,embodied_prioritized,78,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809932
350.0,embodied_prioritized,79,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809932
350.0,embodied_prioritized,80,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809933
350.0,embodied_prioritized,81,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809934
350.0,embodied_prioritized,82,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809935
350.0,embodied_prioritized,83,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809936
350.0,embodied_prioritized,84,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809936
350.0,embodied_prioritized,85,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809937
350.0,embodied_prioritized,86,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809938
350.0,embodied_prioritized,87,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809939
350.0,embodied_prioritized,88,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809939
350.0,embodied_prioritized,89,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809940
350.0,embodied_prioritized,90,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809941
350.0,embodied_prioritized,91,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809942
350.0,embodied_prioritized,92,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809943
350.0,embodied_prioritized,93,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809943
350.0,embodied_prioritized,94,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809944
350.0,embodied_prioritized,95,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809945
350.0,embodied_prioritized,96,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809946
350.0,embodied_prioritized,97,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809946
350.0,embodied_prioritized,98,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809947
350.0,embodied_prioritized,99,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809948
350.0,embodied_prioritized,100,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809949
350.0,embodied_prioritized,101,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809950
350.0,embodied_prioritized,102,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809951
350.0,embodied_prioritized,103,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809951
350.0,embodied_prioritized,104,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809958
350.0,embodied_prioritized,105,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809959
350.0,embodied_prioritized,106,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809959
350.0,embodied_prioritized,107,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809960
350.0,embodied_prioritized,108,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809961
350.0,embodied_prioritized,109,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809962
350.0,embodied_prioritized,110,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809963
350.0,embodied_prioritized,111,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809963
350.0,embodied_prioritized,112,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809964
350.0,embodied_prioritized,113,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809965
350.0,embodied_prioritized,114,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809966
350.0,embodied_prioritized,115,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809967
350.0,embodied_prioritized,116,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809967
350.0,embodied_prioritized,117,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809968
350.0,embodied_prioritized,118,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809969
350.0,embodied_prioritized,119,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809970
350.0,embodied_prioritized,120,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809970
350.0,embodied_prioritized,121,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809971
350.0,embodied_prioritized,122,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809972
350.0,embodied_prioritized,123,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809973
350.0,embodied_prioritized,124,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809974
350.0,embodied_prioritized,125,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809974
350.0,embodied_prioritized,126,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809975
350.0,embodied_prioritized,127,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809976
350.0,embodied_prioritized,128,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809977
350.0,embodied_prioritized,129,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809977
350.0,embodied_prioritized,130,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809978
350.0,embodied_prioritized,131,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809980
350.0,embodied_prioritized,132,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809981
350.0,embodied_prioritized,133,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809981
350.0,embodied_prioritized,134,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809982
350.0,embodied_prioritized,135,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809983
350.0,embodied_prioritized,136,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809984
350.0,embodied_prioritized,137,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809984
350.0,embodied_prioritized,138,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809985
350.0,embodied_prioritized,139,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809986
350.0,embodied_prioritized,140,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809987
350.0,embodied_prioritized,141,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809988
350.0,embodied_prioritized,142,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809988
350.0,embodied_prioritized,143,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809989
350.0,embodied_prioritized,144,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809990
350.0,embodied_prioritized,145,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809991
350.0,embodied_prioritized,146,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809992
350.0,embodied_prioritized,147,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809992
350.0,embodied_prioritized,148,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809993
350.0,embodied_prioritized,149,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809994
350.0,embodied_prioritized,150,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809995
350.0,embodied_prioritized,151,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809996
350.0,embodied_prioritized,152,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809997
350.0,embodied_prioritized,153,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809998
350.0,embodied_prioritized,154,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809998
350.0,embodied_prioritized,155,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.809999
350.0,embodied_prioritized,156,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810000
350.0,embodied_prioritized,157,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810001
350.0,embodied_prioritized,158,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810002
350.0,embodied_prioritized,159,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810003
350.0,embodied_prioritized,160,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810004
350.0,embodied_prioritized,161,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810005
350.0,embodied_prioritized,162,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810005
350.0,embodied_prioritized,163,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810006
350.0,embodied_prioritized,164,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810007
350.0,embodied_prioritized,165,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810008
350.0,embodied_prioritized,166,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810009
350.0,embodied_prioritized,167,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810010
350.0,embodied_prioritized,168,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810010
350.0,embodied_prioritized,169,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810011
350.0,embodied_prioritized,170,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810012
350.0,embodied_prioritized,171,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810013
350.0,embodied_prioritized,172,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810014
350.0,embodied_prioritized,173,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810015
350.0,embodied_prioritized,174,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810016
350.0,embodied_prioritized,175,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810017
350.0,embodied_prioritized,176,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810017
350.0,embodied_prioritized,177,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810018
350.0,embodied_prioritized,178,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810019
350.0,embodied_prioritized,179,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810020
350.0,embodied_prioritized,180,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810021
350.0,embodied_prioritized,181,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810022
350.0,embodied_prioritized,182,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810023
350.0,embodied_prioritized,183,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810024
350.0,embodied_prioritized,184,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810025
350.0,embodied_prioritized,185,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810026
350.0,embodied_prioritized,186,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810027
350.0,embodied_prioritized,187,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810028
350.0,embodied_prioritized,188,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810028
350.0,embodied_prioritized,189,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810029
350.0,embodied_prioritized,190,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810030
350.0,embodied_prioritized,191,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810031
350.0,embodied_prioritized,192,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810032
350.0,embodied_prioritized,193,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810033
350.0,embodied_prioritized,194,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810034
350.0,embodied_prioritized,195,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810034
350.0,embodied_prioritized,196,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810035
350.0,embodied_prioritized,197,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810036
350.0,embodied_prioritized,198,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810037
350.0,embodied_prioritized,199,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810038
350.0,embodied_prioritized,200,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810039
350.0,embodied_prioritized,201,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810040
350.0,embodied_prioritized,202,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810041
350.0,embodied_prioritized,203,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810041
350.0,embodied_prioritized,204,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810042
350.0,embodied_prioritized,205,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810043
350.0,embodied_prioritized,206,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810044
350.0,embodied_prioritized,207,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810045
350.0,embodied_prioritized,208,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810046
350.0,embodied_prioritized,209,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810046
350.0,embodied_prioritized,210,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810047
350.0,embodied_prioritized,211,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810048
350.0,embodied_prioritized,212,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810049
350.0,embodied_prioritized,213,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810050
350.0,embodied_prioritized,214,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810051
350.0,embodied_prioritized,215,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810052
350.0,embodied_prioritized,216,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810052
350.0,embodied_prioritized,217,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810053
350.0,embodied_prioritized,218,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810054
350.0,embodied_prioritized,219,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810055
350.0,embodied_prioritized,220,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810056
350.0,embodied_prioritized,221,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810057
350.0,embodied_prioritized,222,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810058
350.0,embodied_prioritized,223,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810059
350.0,embodied_prioritized,224,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810059
350.0,embodied_prioritized,225,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810060
350.0,embodied_prioritized,226,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810061
350.0,embodied_prioritized,227,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810062
350.0,embodied_prioritized,228,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810063
350.0,embodied_prioritized,229,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810064
350.0,embodied_prioritized,230,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810064
350.0,embodied_prioritized,231,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810065
350.0,embodied_prioritized,232,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810066
350.0,embodied_prioritized,233,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810067
350.0,embodied_prioritized,234,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810068
350.0,embodied_prioritized,235,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810069
350.0,embodied_prioritized,236,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810070
350.0,embodied_prioritized,237,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810071
350.0,embodied_prioritized,238,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810071
350.0,embodied_prioritized,239,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810072
350.0,embodied_prioritized,240,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810073
350.0,embodied_prioritized,241,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810074
350.0,embodied_prioritized,242,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810075
350.0,embodied_prioritized,243,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810076
350.0,embodied_prioritized,244,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810077
350.0,embodied_prioritized,245,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810077
350.0,embodied_prioritized,246,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810078
350.0,embodied_prioritized,247,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810079
350.0,embodied_prioritized,248,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810080
350.0,embodied_prioritized,249,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810081
350.0,embodied_prioritized,250,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810082
350.0,embodied_prioritized,251,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810083
350.0,embodied_prioritized,252,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810084
350.0,embodied_prioritized,253,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810084
350.0,embodied_prioritized,254,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810085
350.0,embodied_prioritized,255,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810086
350.0,embodied_prioritized,256,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810088
350.0,embodied_prioritized,257,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810089
350.0,embodied_prioritized,258,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810090
350.0,embodied_prioritized,259,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810091
350.0,embodied_prioritized,260,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810092
350.0,embodied_prioritized,261,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810093
350.0,embodied_prioritized,262,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810094
350.0,embodied_prioritized,263,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810095
350.0,embodied_prioritized,264,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810096
350.0,embodied_prioritized,265,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810097
350.0,embodied_prioritized,266,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810098
350.0,embodied_prioritized,267,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810099
350.0,embodied_prioritized,268,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810099
350.0,embodied_prioritized,269,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810100
350.0,embodied_prioritized,270,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810101
350.0,embodied_prioritized,271,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810102
350.0,embodied_prioritized,272,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810103
350.0,embodied_prioritized,273,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810104
350.0,embodied_prioritized,274,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810105
350.0,embodied_prioritized,275,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810105
350.0,embodied_prioritized,276,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810106
350.0,embodied_prioritized,277,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810107
350.0,embodied_prioritized,278,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810108
350.0,embodied_prioritized,279,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810109
350.0,embodied_prioritized,280,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810110
350.0,embodied_prioritized,281,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810111
350.0,embodied_prioritized,282,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810112
350.0,embodied_prioritized,283,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810112
350.0,embodied_prioritized,284,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810113
350.0,embodied_prioritized,285,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810114
350.0,embodied_prioritized,286,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810115
350.0,embodied_prioritized,287,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810116
350.0,embodied_prioritized,288,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810117
350.0,embodied_prioritized,289,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810118
350.0,embodied_prioritized,290,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810119
350.0,embodied_prioritized,291,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810119
350.0,embodied_prioritized,292,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810120
350.0,embodied_prioritized,293,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810121
350.0,embodied_prioritized,294,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810122
350.0,embodied_prioritized,295,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810123
350.0,embodied_prioritized,296,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810124
350.0,embodied_prioritized,297,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810125
350.0,embodied_prioritized,298,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810125
350.0,embodied_prioritized,299,Northern,old,14400.0,173.6625434633812,2025-11-09T22:09:36.810127
350.0,balanced,0,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810149
350.0,balanced,1,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810151
350.0,balanced,2,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810152
350.0,balanced,3,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810152
350.0,balanced,4,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810153
350.0,balanced,5,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810154
350.0,balanced,6,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810155
350.0,balanced,7,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810156
350.0,balanced,8,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810157
350.0,balanced,9,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810158
350.0,balanced,10,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810159
350.0,balanced,11,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810159
350.0,balanced,12,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810160
350.0,balanced,13,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810161
350.0,balanced,14,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810162
350.0,balanced,15,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810163
350.0,balanced,16,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810164
350.0,balanced,17,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810165
350.0,balanced,18,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810166
350.0,balanced,19,Northern,medium,14400.0,172.07635865845313,2025-11-09T22:09:36.810166
